"Time of Day","Process Name","PID","Operation","Path","Result","Detail","User","Authentication ID","Session","Virtualized"
"5:30:20.3930115 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\d1525bc1a7d2dcce8ff15bfe8c8d68a4\System.Management.Automation.ni.dll","SUCCESS","Offset: 8,428,544, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.3932614 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\d1525bc1a7d2dcce8ff15bfe8c8d68a4\System.Management.Automation.ni.dll","SUCCESS","Offset: 8,428,544, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.3938407 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 1,704,960, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.3942673 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\d1525bc1a7d2dcce8ff15bfe8c8d68a4\System.Management.Automation.ni.dll","SUCCESS","Offset: 10,202,112, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.3944731 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\d1525bc1a7d2dcce8ff15bfe8c8d68a4\System.Management.Automation.ni.dll","SUCCESS","Offset: 9,591,808, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.3946377 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\d1525bc1a7d2dcce8ff15bfe8c8d68a4\System.Management.Automation.ni.dll","SUCCESS","Offset: 9,587,712, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.3949617 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 1,799,168, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4084795 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\ae8565508661519448d02d9fd5d7f695\System.ni.dll","SUCCESS","Offset: 353,280, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4090625 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Dired13b18a9#\eed618107e83c8fa126561e4d9473372\System.DirectoryServices.ni.dll","SUCCESS","Offset: 5,120, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4093147 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Dired13b18a9#\eed618107e83c8fa126561e4d9473372\System.DirectoryServices.ni.dll","SUCCESS","Offset: 29,696, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4201958 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\0f8c8caa3b8ed1ecfae97a3e365e8417\mscorlib.ni.dll","SUCCESS","Offset: 1,778,688, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4209706 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.P521220ea#\6351e21b402264be64dc0110ae71acd9\Microsoft.PowerShell.Commands.Utility.ni.dll","SUCCESS","Offset: 1,795,072, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4215162 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\ae8565508661519448d02d9fd5d7f695\System.ni.dll","SUCCESS","Offset: 136,192, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4242548 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4242979 PM","ExploitBuilder - Copy.bat.exe","2232","QueryNetworkOpenInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","CreationTime: 7/16/2016 1:20:08 PM, LastAccessTime: 7/16/2016 1:20:08 PM, LastWriteTime: 7/16/2016 1:20:08 PM, ChangeTime: 3/25/2017 10:50:46 PM, AllocationSize: 1/1/1601 12:00:00 AM, EndOfFile: 1/1/1601 12:00:00 AM, FileAttributes: A","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4243183 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4245682 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4246041 PM","ExploitBuilder - Copy.bat.exe","2232","QueryNetworkOpenInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","CreationTime: 7/16/2016 1:20:08 PM, LastAccessTime: 7/16/2016 1:20:08 PM, LastWriteTime: 7/16/2016 1:20:08 PM, ChangeTime: 3/25/2017 10:50:46 PM, AllocationSize: 1/1/1601 12:00:00 AM, EndOfFile: 1/1/1601 12:00:00 AM, FileAttributes: A","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4246279 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4247789 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Open No Recall, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4250175 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4250481 PM","ExploitBuilder - Copy.bat.exe","2232","QueryBasicInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}","SUCCESS","CreationTime: 7/16/2016 6:04:24 AM, LastAccessTime: 3/25/2017 10:32:56 PM, LastWriteTime: 3/25/2017 10:32:56 PM, ChangeTime: 3/25/2017 10:32:56 PM, FileAttributes: D","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4250655 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4252426 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4252671 PM","ExploitBuilder - Copy.bat.exe","2232","QueryBasicInformationFile","C:\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}","SUCCESS","CreationTime: 7/16/2016 4:28:09 PM, LastAccessTime: 3/25/2017 2:57:10 PM, LastWriteTime: 3/25/2017 2:57:10 PM, ChangeTime: 3/25/2017 2:57:10 PM, FileAttributes: DNCI","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4252822 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4253302 PM","ExploitBuilder - Copy.bat.exe","2232","QueryStandardInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","AllocationSize: 32,768, EndOfFile: 30,584, NumberOfLinks: 2, DeletePending: False, Directory: False","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4253581 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFileMapping","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4253823 PM","ExploitBuilder - Copy.bat.exe","2232","QueryStandardInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","AllocationSize: 32,768, EndOfFile: 30,584, NumberOfLinks: 2, DeletePending: False, Directory: False","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4254136 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFileMapping","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","SyncType: SyncTypeOther","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4255167 PM","ExploitBuilder - Copy.bat.exe","2232","QueryStandardInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","AllocationSize: 32,768, EndOfFile: 30,584, NumberOfLinks: 2, DeletePending: False, Directory: False","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4255348 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFileMapping","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4255533 PM","ExploitBuilder - Copy.bat.exe","2232","QueryStandardInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","AllocationSize: 32,768, EndOfFile: 30,584, NumberOfLinks: 2, DeletePending: False, Directory: False","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4255873 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFileMapping","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","SyncType: SyncTypeOther","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4256885 PM","ExploitBuilder - Copy.bat.exe","2232","ReadFile","C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psm1","SUCCESS","Offset: 0, Length: 30,584, Priority: Normal","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4260517 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\CatRoot","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4261914 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\CatRoot","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4262356 PM","ExploitBuilder - Copy.bat.exe","2232","QuerySecurityFile","C:\Windows\System32\CatRoot","SUCCESS","Information: DACL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4262647 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\CatRoot","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4264150 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\catroot2","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4265271 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\catroot2","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4265671 PM","ExploitBuilder - Copy.bat.exe","2232","QuerySecurityFile","C:\Windows\System32\catroot2","SUCCESS","Information: DACL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4265928 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\catroot2","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4272290 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4272691 PM","ExploitBuilder - Copy.bat.exe","2232","QueryNetworkOpenInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","CreationTime: 7/16/2016 1:02:54 PM, LastAccessTime: 7/16/2016 1:02:54 PM, LastWriteTime: 7/16/2016 9:33:28 AM, ChangeTime: 3/25/2017 10:49:34 PM, AllocationSize: 1/1/1601 12:00:00 AM, EndOfFile: 1/1/1601 12:00:00 AM, FileAttributes: A","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4272962 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4275526 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4275896 PM","ExploitBuilder - Copy.bat.exe","2232","QueryNetworkOpenInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","CreationTime: 7/16/2016 1:03:18 PM, LastAccessTime: 7/16/2016 1:03:18 PM, LastWriteTime: 7/16/2016 9:33:29 AM, ChangeTime: 3/25/2017 10:49:34 PM, AllocationSize: 1/1/1601 12:00:00 AM, EndOfFile: 1/1/1601 12:00:00 AM, FileAttributes: A","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4276168 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4278607 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-AutoMerged-admin~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4278921 PM","ExploitBuilder - Copy.bat.exe","2232","QueryNetworkOpenInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-AutoMerged-admin~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","CreationTime: 7/16/2016 1:02:56 PM, LastAccessTime: 7/16/2016 1:02:56 PM, LastWriteTime: 7/16/2016 9:34:14 AM, ChangeTime: 3/25/2017 10:52:17 PM, AllocationSize: 1/1/1601 12:00:00 AM, EndOfFile: 1/1/1601 12:00:00 AM, FileAttributes: A","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4279079 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-Package-AutoMerged-admin~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4281715 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-WOW64-Package-AutoMerged-admin~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4281998 PM","ExploitBuilder - Copy.bat.exe","2232","QueryNetworkOpenInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-WOW64-Package-AutoMerged-admin~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","CreationTime: 7/16/2016 1:03:01 PM, LastAccessTime: 7/16/2016 1:03:01 PM, LastWriteTime: 7/16/2016 9:34:13 AM, ChangeTime: 3/25/2017 10:52:17 PM, AllocationSize: 1/1/1601 12:00:00 AM, EndOfFile: 1/1/1601 12:00:00 AM, FileAttributes: A","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4282221 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Features-WOW64-Package-AutoMerged-admin~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4284796 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4285158 PM","ExploitBuilder - Copy.bat.exe","2232","QueryNetworkOpenInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","CreationTime: 7/16/2016 1:03:18 PM, LastAccessTime: 7/16/2016 1:03:18 PM, LastWriteTime: 7/16/2016 9:33:29 AM, ChangeTime: 3/25/2017 10:49:34 PM, AllocationSize: 1/1/1601 12:00:00 AM, EndOfFile: 1/1/1601 12:00:00 AM, FileAttributes: A","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4285400 PM","ExploitBuilder - Copy.bat.exe","2232","CloseFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4287167 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4287805 PM","ExploitBuilder - Copy.bat.exe","2232","QueryStandardInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","AllocationSize: 81,920, EndOfFile: 80,242, NumberOfLinks: 3, DeletePending: False, Directory: False","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4288092 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFileMapping","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4288319 PM","ExploitBuilder - Copy.bat.exe","2232","QueryStandardInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","AllocationSize: 81,920, EndOfFile: 80,242, NumberOfLinks: 3, DeletePending: False, Directory: False","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4288794 PM","ExploitBuilder - Copy.bat.exe","2232","CreateFileMapping","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","SUCCESS","SyncType: SyncTypeOther","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4290894 PM","ExploitBuilder - Copy.bat.exe","2232","QueryInformationVolume","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","BUFFER OVERFLOW","VolumeCreationTime: 3/25/2017 10:48:20 PM, VolumeSerialNumber: 28E6-C5C4, SupportsObjects: True, VolumeLabel: WinƸ","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:20.4291203 PM","ExploitBuilder - Copy.bat.exe","2232","QueryAllInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-PowerShell-ServerCore-WOW64-Package~31bf3856ad364e35~amd64~~10.0.14393.0.cat","BUFFER OVERFLOW","CreationTime: 7/16/2016 1:03:18 PM, LastAccessTime: 7/16/2016 1:03:18 PM, LastWriteTime: 7/16/2016 9:33:29 AM, ChangeTime: 3/25/2017 10:49:34 PM, FileAttributes: A, AllocationSize: 81,920, EndOfFile: 80,242, NumberOfLinks: 3, DeletePending: False, Directory: False, IndexNumber: 0x10000000069eb, EaSize: 0, Access: Generic Read, Position: 0, Mode: Synchronous IO Non-Alert, AlignmentRequirement: Word","TEST-WIN\vagrant","00000000:000210a6","1","False"
